transaction_id,customer_id,product_name,channel,branch_id,transaction_date,amount,is_outlier
T2_003526,C2_000752,Deposito,Mobile Banking,B2_008,2025-04-21,482956593,FALSE
T2_003527,C2_001752,Kredit Mikro,ATM,B2_019,2023-05-11,490866609,FALSE
T2_003528,C2_000191,Kredit Mikro,EDC,B2_004,2025-02-27,237873590,FALSE
T2_003529,C2_002891,Kartu Kredit,EDC,B2_001,2024-10-18,384342167,FALSE
T2_003530,C2_001878,Kartu Kredit,EDC,B2_025,2025-05-04,275682257,FALSE
T2_003531,C2_002872,Kredit Konsumer,Mobile Banking,B2_003,2025-08-06,8162119,FALSE
T2_003532,C2_002463,Kartu Kredit,Teller,B2_008,2024-12-22,152577115,FALSE
T2_003533,C2_000553,Kredit Konsumer,EDC,B2_017,2023-04-26,191864259,FALSE
T2_003534,C2_000651,Tabungan,Internet Banking,B2_017,2025-02-22,249640421,FALSE
T2_003535,C2_000262,Kredit Konsumer,EDC,B2_028,2024-01-19,101156351,FALSE
T2_003536,C2_000947,Kredit Konsumer,Teller,B2_006,2025-05-03,41460152,FALSE
T2_003537,C2_000192,Tabungan,Teller,B2_028,2024-11-04,168531847,FALSE
T2_003538,C2_002126,Deposito,Internet Banking,B2_011,2023-08-07,331218809,FALSE
T2_003539,C2_000352,Kredit Mikro,ATM,B2_006,2024-06-11,381777918,FALSE
T2_003540,C2_002452,Kredit Mikro,EDC,B2_023,2023-12-21,172081491,FALSE
T2_003541,C2_002811,Kartu Kredit,Teller,B2_001,2024-02-07,154719660,FALSE
T2_003542,C2_001071,Kartu Kredit,Internet Banking,B2_003,2025-05-29,404716514,FALSE
T2_003543,C2_000918,Deposito,Internet Banking,B2_020,2024-02-16,273375760,FALSE
T2_003544,C2_002397,Kartu Kredit,Mobile Banking,B2_009,2024-10-06,490141284,FALSE
T2_003545,C2_002858,Kredit Mikro,Teller,B2_015,2025-02-14,374988298,FALSE
T2_003546,C2_001637,Kredit Konsumer,Teller,B2_008,2024-02-04,488560382,FALSE
T2_003547,C2_000975,Kredit Konsumer,Teller,B2_020,2025-02-23,415634619,FALSE
T2_003548,C2_002851,Kartu Kredit,Mobile Banking,B2_016,2024-08-16,469388847,FALSE
T2_003549,C2_000153,Kredit Mikro,Internet Banking,B2_010,2024-05-21,221318498,FALSE
T2_003550,C2_001651,Tabungan,Internet Banking,B2_014,2023-06-11,162284787,FALSE
T2_003551,C2_001331,Tabungan,ATM,B2_023,2024-04-09,215836113,FALSE
T2_003552,C2_002316,Kredit Konsumer,Internet Banking,B2_016,2024-08-07,312356923,FALSE
T2_003553,C2_001678,Kredit Mikro,Teller,B2_015,2024-02-02,194211755,FALSE
T2_003554,C2_000936,Kredit Konsumer,Mobile Banking,B2_009,2023-12-02,39535443,FALSE
T2_003555,C2_001312,Kredit Mikro,ATM,B2_026,2023-07-22,274543790,FALSE
T2_003556,C2_002354,Tabungan,Internet Banking,B2_010,2024-12-06,199838970,FALSE
T2_003557,C2_000285,Kartu Kredit,Mobile Banking,B2_008,2025-02-08,300232579,FALSE
T2_003558,C2_002591,Deposito,EDC,B2_028,2023-02-23,126095577,FALSE
T2_003559,C2_001504,Kartu Kredit,Internet Banking,B2_012,2024-10-09,386941772,FALSE
T2_003561,C2_002687,Kredit Konsumer,Teller,B2_014,2023-05-14,295292839,FALSE
T2_003562,C2_000787,Kredit Konsumer,EDC,B2_025,2024-11-13,39761303,FALSE
T2_003563,C2_000774,Tabungan,ATM,B2_030,2023-08-29,465316894,FALSE
T2_003564,C2_002178,Tabungan,ATM,B2_021,2025-02-22,292061741,FALSE
T2_003565,C2_000743,Kartu Kredit,Teller,B2_030,2024-07-04,250552739,FALSE
T2_003566,C2_000380,Kartu Kredit,Mobile Banking,B2_027,2023-08-20,236639081,FALSE
T2_003567,C2_001811,Deposito,EDC,B2_003,2024-12-09,189869970,FALSE
T2_003568,C2_000240,Kredit Mikro,Internet Banking,B2_015,2024-02-11,156218912,FALSE
T2_003569,C2_000146,Kartu Kredit,Teller,B2_006,2024-10-11,193040802,FALSE
T2_003570,C2_001316,Kartu Kredit,Teller,B2_028,2023-12-29,113299798,FALSE
T2_003571,C2_001966,Tabungan,Teller,B2_019,2024-10-06,236689669,FALSE
T2_003572,C2_001336,Kredit Mikro,Teller,B2_018,2024-09-11,208047595,FALSE
T2_003573,C2_000308,Tabungan,Internet Banking,B2_030,2023-01-16,259528793,FALSE
T2_003574,C2_000824,Deposito,Teller,B2_007,2025-05-12,166425739,FALSE
T2_003575,C2_000885,Kartu Kredit,ATM,B2_003,2025-04-10,328042866,FALSE
T2_003576,C2_000626,Kartu Kredit,ATM,B2_005,2024-05-12,27898505,FALSE
T2_003577,C2_002580,Kartu Kredit,Teller,B2_025,2023-03-22,119253913,FALSE
T2_003578,C2_002277,Kredit Konsumer,Mobile Banking,B2_016,2023-04-01,112501988,FALSE
T2_003579,C2_002561,Kredit Mikro,ATM,B2_015,2025-01-31,246197863,FALSE
T2_003580,C2_002854,Tabungan,EDC,B2_020,2025-05-18,40922970,FALSE
T2_003581,C2_001044,Tabungan,Mobile Banking,B2_009,2024-11-23,239996544,FALSE
T2_003582,C2_002308,Tabungan,Teller,B2_028,2023-06-24,349165051,FALSE
T2_003583,C2_001779,Deposito,Internet Banking,B2_022,2025-05-29,258621303,FALSE
T2_003584,C2_002940,Kredit Konsumer,Mobile Banking,B2_003,2024-03-03,422908079,FALSE
T2_003585,C2_000614,Deposito,EDC,B2_027,2023-11-09,450289165,FALSE
T2_003586,C2_002245,Kredit Mikro,Mobile Banking,B2_012,2023-05-25,93408627,FALSE
T2_003587,C2_000390,Tabungan,ATM,B2_001,2025-08-08,471500196,FALSE
T2_003588,C2_000703,Tabungan,ATM,B2_024,2024-08-23,29129460,FALSE
T2_003589,C2_000346,Tabungan,Internet Banking,B2_026,2024-03-24,306888525,FALSE
T2_003590,C2_002689,Kartu Kredit,Mobile Banking,B2_020,2023-12-03,59624671,FALSE
T2_003591,C2_002162,Kartu Kredit,Internet Banking,B2_006,2024-07-26,212919583,FALSE
T2_003592,C2_002896,Tabungan,Mobile Banking,B2_002,2023-05-29,209690386,FALSE
T2_003593,C2_002774,Tabungan,Teller,B2_013,2024-10-20,353633799,FALSE
T2_003594,C2_000709,Kartu Kredit,Mobile Banking,B2_028,2024-04-02,3941858,FALSE
T2_003595,C2_001195,Deposito,Mobile Banking,B2_020,2025-06-02,300905072,FALSE
T2_003596,C2_000261,Kredit Konsumer,Teller,B2_008,2024-12-08,284217037,FALSE
T2_003597,C2_001990,Deposito,EDC,B2_018,2024-02-21,223368954,FALSE
T2_003598,C2_001910,Kredit Konsumer,ATM,B2_022,2025-05-28,99753668,FALSE
T2_003599,C2_001262,Kartu Kredit,Mobile Banking,B2_016,2024-04-08,53816990,FALSE
T2_003600,C2_000675,Tabungan,Internet Banking,B2_002,2024-04-09,67586655,FALSE
T2_003601,C2_002989,Tabungan,Teller,B2_024,2023-11-23,273935639,FALSE
T2_003602,C2_001327,Tabungan,EDC,B2_016,2023-10-15,493413845,FALSE
T2_003603,C2_002960,Deposito,ATM,B2_030,2023-06-22,301742716,FALSE
T2_003604,C2_002213,Tabungan,ATM,B2_003,2023-09-15,398906836,FALSE
T2_003605,C2_000419,Kredit Konsumer,Internet Banking,B2_016,2024-02-08,1910880,FALSE
T2_003606,C2_001264,Tabungan,EDC,B2_016,2023-01-08,160028686,FALSE
T2_003607,C2_002600,Kartu Kredit,Internet Banking,B2_009,2023-04-27,432565618,FALSE
T2_003608,C2_001552,Tabungan,ATM,B2_022,2024-12-12,253866223,FALSE
T2_003609,C2_000197,Deposito,Mobile Banking,B2_019,2023-03-10,128224974,FALSE
T2_003610,C2_001291,Deposito,Teller,B2_011,2023-12-12,409585949,FALSE
T2_003611,C2_001075,Kartu Kredit,Teller,B2_002,2025-04-27,206113016,FALSE
T2_003612,C2_001757,Kredit Mikro,Internet Banking,B2_030,2024-04-15,413076008,FALSE
T2_003613,C2_000238,Deposito,Mobile Banking,B2_016,2024-11-03,264577661,FALSE
T2_003614,C2_001369,Kredit Mikro,ATM,B2_024,2024-03-25,261398865,FALSE
T2_003615,C2_000946,Kartu Kredit,Teller,B2_016,2023-01-09,63100840,FALSE
T2_003616,C2_002371,Tabungan,Teller,B2_015,2024-02-22,36767623,FALSE
T2_003617,C2_000707,Kredit Mikro,Internet Banking,B2_020,2023-03-08,318358162,FALSE
T2_003618,C2_001089,Kartu Kredit,EDC,B2_024,2025-04-10,434683895,FALSE
T2_003619,C2_000012,Kredit Mikro,Teller,B2_007,2025-07-31,436748527,FALSE
T2_003620,C2_002951,Kredit Mikro,Internet Banking,B2_012,2023-10-29,145356186,FALSE
T2_003621,C2_002987,Tabungan,ATM,B2_015,2025-08-02,189233092,FALSE
T2_003622,C2_001376,Deposito,Teller,B2_002,2024-07-06,120419372,FALSE
T2_003624,C2_001356,Kredit Konsumer,EDC,B2_020,2023-03-28,226970829,FALSE
T2_003625,C2_002950,Tabungan,Mobile Banking,B2_022,2025-05-13,219430760,FALSE
T2_003626,C2_000167,Kredit Konsumer,Teller,B2_024,2024-04-22,178769659,FALSE
T2_003627,C2_001766,Tabungan,Internet Banking,B2_025,2025-04-29,297336689,FALSE
T2_003628,C2_002665,Tabungan,Mobile Banking,B2_029,2025-07-28,424267390,FALSE
T2_003629,C2_002715,Deposito,EDC,B2_030,2023-09-01,382772864,FALSE
T2_003630,C2_001841,Kredit Konsumer,Teller,B2_012,2024-02-22,67279071,FALSE
T2_003631,C2_000881,Kredit Mikro,Internet Banking,B2_020,2023-08-21,90780442,FALSE
T2_003632,C2_001551,Tabungan,Mobile Banking,B2_019,2023-11-29,203170897,FALSE
T2_003633,C2_000096,Kredit Konsumer,ATM,B2_014,2023-02-13,47844945,FALSE
T2_003634,C2_002862,Kredit Konsumer,ATM,B2_002,2024-08-13,342210101,FALSE
T2_003635,C2_000226,Deposito,Internet Banking,B2_014,2025-08-14,208897512,FALSE
T2_003636,C2_001654,Kredit Konsumer,Mobile Banking,B2_020,2024-03-10,439508394,FALSE
T2_003637,C2_000653,Kredit Mikro,ATM,B2_014,2023-04-15,131928248,FALSE
T2_003638,C2_000693,Kredit Konsumer,Teller,B2_018,2024-07-22,493499530,FALSE
T2_003639,C2_002215,Deposito,Internet Banking,B2_003,2023-03-19,41997445,FALSE
T2_003640,C2_002876,Tabungan,EDC,B2_017,2023-09-04,76813042,FALSE
T2_003641,C2_002953,Kredit Konsumer,Teller,B2_016,2023-09-01,364046108,FALSE
T2_003642,C2_001130,Kredit Konsumer,Internet Banking,B2_013,2024-02-11,91983971,FALSE
T2_003643,C2_000890,Kartu Kredit,ATM,B2_023,2025-01-17,66582980,FALSE
T2_003644,C2_002052,Kredit Mikro,EDC,B2_022,2025-04-15,460516526,FALSE
T2_003645,C2_002293,Kredit Mikro,Teller,B2_017,2025-03-26,31586401,FALSE
T2_003646,C2_001884,Kredit Mikro,Mobile Banking,B2_029,2025-07-08,47216462,FALSE
T2_003647,C2_001101,Kredit Konsumer,EDC,B2_025,2024-07-28,39617209,FALSE
T2_003648,C2_002942,Kredit Mikro,ATM,B2_006,2023-08-20,246186184,FALSE
T2_003649,C2_002098,Kredit Mikro,EDC,B2_005,2023-01-01,400256032,FALSE
T2_003650,C2_000653,Kartu Kredit,ATM,B2_017,2025-03-28,357086736,FALSE
T2_003651,C2_000692,Deposito,Internet Banking,B2_015,2025-08-21,168711332,FALSE
T2_003652,C2_000348,Deposito,Teller,B2_026,2023-06-10,491701194,FALSE
T2_003653,C2_002533,Tabungan,Internet Banking,B2_021,2023-05-26,478383539,FALSE
T2_003654,C2_000208,Kartu Kredit,EDC,B2_002,2025-01-10,487978857,FALSE
T2_003655,C2_001653,Kredit Konsumer,Internet Banking,B2_007,2025-05-05,213278757,FALSE
T2_003656,C2_002709,Tabungan,Teller,B2_027,2024-07-02,392873017,FALSE
T2_003657,C2_001546,Kredit Mikro,EDC,B2_022,2025-07-18,240561918,FALSE
T2_003658,C2_000974,Tabungan,Internet Banking,B2_004,2025-05-10,272898280,FALSE
T2_003659,C2_000631,Deposito,Internet Banking,B2_027,2023-11-02,324538620,FALSE
T2_003660,C2_002140,Tabungan,Internet Banking,B2_019,2024-11-21,118124253,FALSE
T2_003661,C2_002717,Tabungan,Mobile Banking,B2_013,2023-06-18,198870064,FALSE
T2_003662,C2_001135,Kartu Kredit,EDC,B2_021,2024-05-21,30053836,FALSE
T2_003663,C2_002443,Kredit Mikro,Teller,B2_003,2024-06-16,95910154,FALSE
T2_003664,C2_000177,Kredit Konsumer,EDC,B2_009,2024-07-21,161539376,FALSE
T2_003665,C2_002561,Kredit Konsumer,EDC,B2_028,2023-12-22,112892102,FALSE
T2_003666,C2_001621,Kartu Kredit,Internet Banking,B2_022,2024-10-15,64331698,FALSE
T2_003667,C2_000130,Kartu Kredit,ATM,B2_010,2025-05-28,272670521,FALSE
T2_003668,C2_002706,Kredit Konsumer,Internet Banking,B2_018,2023-01-29,188758905,FALSE
T2_003669,C2_000135,Tabungan,ATM,B2_023,2024-05-01,227600873,FALSE
T2_003670,C2_000773,Kredit Mikro,Mobile Banking,B2_024,2023-08-12,483723263,FALSE
T2_003671,C2_000413,Kredit Konsumer,Mobile Banking,B2_025,2024-08-22,450234034,FALSE
T2_003672,C2_000003,Tabungan,ATM,B2_016,2023-05-01,265076664,FALSE
T2_003673,C2_002189,Tabungan,Internet Banking,B2_004,2023-08-03,209640812,FALSE
T2_003674,C2_001091,Deposito,Internet Banking,B2_017,2025-02-21,131917460,FALSE
T2_003675,C2_001096,Kartu Kredit,EDC,B2_016,2024-10-24,468434310,FALSE
T2_003676,C2_001139,Kredit Konsumer,EDC,B2_024,2024-09-08,124775381,FALSE
T2_003677,C2_000900,Kredit Konsumer,Mobile Banking,B2_026,2025-03-10,11618224,FALSE
T2_003678,C2_000426,Kredit Mikro,EDC,B2_001,2024-10-16,238817567,FALSE
T2_003679,C2_001635,Kredit Konsumer,EDC,B2_005,2023-07-13,286661955,FALSE
T2_003680,C2_000588,Tabungan,EDC,B2_002,2024-10-03,373839630,FALSE
T2_003681,C2_000275,Tabungan,Mobile Banking,B2_008,2025-07-08,276138423,FALSE
T2_003682,C2_000082,Kredit Mikro,EDC,B2_016,2024-09-02,334848230,FALSE
T2_003683,C2_000808,Tabungan,ATM,B2_021,2023-12-06,224887213,FALSE
T2_003684,C2_000760,Tabungan,Teller,B2_006,2024-05-15,215740308,FALSE
T2_003685,C2_002850,Kredit Konsumer,Teller,B2_014,2023-04-10,483534312,FALSE
T2_003687,C2_002123,Kredit Konsumer,EDC,B2_030,2023-01-24,59040293,FALSE
T2_003688,C2_000915,Deposito,EDC,B2_004,2024-02-12,452120040,FALSE
T2_003689,C2_001763,Kredit Mikro,ATM,B2_021,2023-08-11,108145718,FALSE
T2_003690,C2_001837,Tabungan,Mobile Banking,B2_025,2024-10-03,378562794,FALSE
T2_003691,C2_001684,Kredit Konsumer,Teller,B2_022,2023-10-09,67644095,FALSE
T2_003692,C2_002523,Kredit Konsumer,Internet Banking,B2_008,2024-06-06,410813439,FALSE
T2_003693,C2_000223,Tabungan,EDC,B2_020,2025-02-24,146575045,FALSE
T2_003694,C2_001753,Kredit Mikro,Internet Banking,B2_027,2023-12-31,73126273,FALSE
T2_003695,C2_001912,Kredit Konsumer,ATM,B2_014,2023-11-20,118015422,FALSE
T2_003696,C2_002597,Kartu Kredit,Mobile Banking,B2_004,2025-04-09,190964914,FALSE
T2_003697,C2_002079,Tabungan,Internet Banking,B2_014,2025-01-23,4573662,FALSE
T2_003698,C2_000239,Kredit Mikro,EDC,B2_008,2024-11-03,404112794,FALSE
T2_003699,C2_001578,Deposito,EDC,B2_027,2025-07-09,377219400,FALSE
T2_003700,C2_001286,Tabungan,ATM,B2_019,2025-05-27,68906816,FALSE
T2_003701,C2_001646,Deposito,EDC,B2_030,2023-08-07,81037902,FALSE
T2_003702,C2_002017,Tabungan,Internet Banking,B2_028,2024-11-26,351246550,FALSE
T2_003703,C2_002762,Kredit Konsumer,Mobile Banking,B2_027,2025-08-13,156331984,FALSE
T2_003704,C2_002044,Kredit Mikro,EDC,B2_029,2023-11-15,300949369,FALSE
T2_003705,C2_002646,Kartu Kredit,EDC,B2_030,2025-07-15,354234023,FALSE
T2_003706,C2_000479,Deposito,Internet Banking,B2_005,2024-10-13,418767935,FALSE
T2_003707,C2_001205,Deposito,Mobile Banking,B2_012,2023-02-12,131573506,FALSE
T2_003708,C2_002955,Tabungan,Internet Banking,B2_003,2024-10-27,435816097,FALSE
T2_003709,C2_000374,Deposito,ATM,B2_017,2024-06-24,259324404,FALSE
T2_003710,C2_001619,Tabungan,EDC,B2_028,2025-01-26,87363730,FALSE
T2_003711,C2_001385,Tabungan,Teller,B2_019,2023-09-28,134413149,FALSE
T2_003712,C2_002548,Deposito,ATM,B2_006,2024-03-03,419249481,FALSE
T2_003713,C2_002278,Deposito,Teller,B2_027,2024-11-09,415051126,FALSE
T2_003714,C2_001296,Kredit Konsumer,Internet Banking,B2_022,2024-05-16,153622761,FALSE
T2_003715,C2_001037,Kredit Konsumer,Teller,B2_023,2024-08-23,42587451,FALSE
T2_003716,C2_001446,Kredit Konsumer,Mobile Banking,B2_019,2023-03-08,208878641,FALSE
T2_003718,C2_000399,Kartu Kredit,Mobile Banking,B2_013,2023-03-02,485929455,FALSE
T2_003719,C2_000169,Kredit Konsumer,Mobile Banking,B2_026,2024-05-06,124263871,FALSE
T2_003720,C2_001074,Kredit Konsumer,Internet Banking,B2_030,2023-09-14,229816494,FALSE
T2_003721,C2_002154,Tabungan,Mobile Banking,B2_009,2025-03-28,417230609,FALSE
T2_003722,C2_000197,Kartu Kredit,Teller,B2_018,2023-01-12,404289878,FALSE
T2_003723,C2_000041,Deposito,ATM,B2_014,2025-03-25,237275158,FALSE
T2_003724,C2_001656,Kredit Mikro,ATM,B2_008,2023-04-18,475829699,FALSE
T2_003725,C2_000539,Deposito,ATM,B2_029,2025-06-05,27239977,FALSE
T2_003726,C2_002747,Tabungan,Teller,B2_011,2023-02-02,174681890,FALSE
T2_003727,C2_001345,Kredit Mikro,EDC,B2_018,2025-07-01,255092488,FALSE
T2_003728,C2_002431,Kredit Konsumer,Teller,B2_018,2024-04-16,148888074,FALSE
T2_003729,C2_002190,Kartu Kredit,ATM,B2_015,2025-08-24,289917568,FALSE
T2_003730,C2_000931,Kartu Kredit,EDC,B2_006,2023-11-13,48049715,FALSE
T2_003731,C2_002327,Kredit Konsumer,Internet Banking,B2_024,2025-04-17,459321545,FALSE
T2_003732,C2_001515,Deposito,Teller,B2_017,2024-08-10,97539389,FALSE
T2_003733,C2_000022,Deposito,Mobile Banking,B2_029,2024-12-20,3169710,FALSE
T2_003734,C2_001563,Kredit Konsumer,Mobile Banking,B2_024,2024-09-15,30724126,FALSE
T2_003735,C2_000434,Kredit Konsumer,Mobile Banking,B2_008,2023-01-12,42665549,FALSE
T2_003736,C2_002073,Kartu Kredit,Teller,B2_020,2023-10-10,99461019,FALSE
T2_003737,C2_001890,Deposito,Internet Banking,B2_016,2025-08-19,98992227,FALSE
T2_003738,C2_002230,Kredit Mikro,EDC,B2_022,2024-07-13,482517015,FALSE
T2_003739,C2_000689,Kredit Mikro,Teller,B2_002,2025-08-28,343220315,FALSE
T2_003740,C2_002151,Tabungan,Teller,B2_001,2023-05-11,49694074,FALSE
T2_003741,C2_000899,Tabungan,Teller,B2_027,2024-09-17,124106563,FALSE
T2_003742,C2_000665,Tabungan,EDC,B2_013,2025-02-17,106839565,FALSE
T2_003743,C2_002543,Deposito,Internet Banking,B2_007,2023-02-16,403586233,FALSE
T2_003744,C2_000324,Kredit Mikro,Teller,B2_023,2024-09-16,478001284,FALSE
T2_003745,C2_001849,Deposito,ATM,B2_019,2024-04-06,145273267,FALSE
T2_003746,C2_002831,Kredit Konsumer,EDC,B2_003,2023-06-23,225726495,FALSE
T2_003747,C2_002699,Kartu Kredit,Internet Banking,B2_012,2024-02-24,279283408,FALSE
T2_003748,C2_002140,Tabungan,ATM,B2_026,2023-12-15,264587191,FALSE
T2_003749,C2_002563,Kredit Konsumer,Teller,B2_012,2024-03-20,135163041,FALSE
T2_003750,C2_002173,Kredit Konsumer,ATM,B2_017,2023-07-01,253087673,FALSE
T2_003751,C2_001012,Kartu Kredit,Mobile Banking,B2_028,2025-05-03,186446820,FALSE
T2_003752,C2_000878,Kredit Mikro,Internet Banking,B2_017,2024-10-12,376293401,FALSE
T2_003753,C2_002741,Kredit Mikro,Internet Banking,B2_018,2023-10-28,27465393,FALSE
T2_003754,C2_002313,Kredit Konsumer,Mobile Banking,B2_026,2024-08-13,416254174,FALSE
T2_003755,C2_000335,Kartu Kredit,ATM,B2_028,2024-04-14,408771355,FALSE
T2_003756,C2_002152,Kredit Mikro,Internet Banking,B2_003,2024-06-10,122631484,FALSE
T2_003757,C2_001864,Tabungan,Teller,B2_020,2024-12-09,288926683,FALSE
T2_003758,C2_001960,Deposito,Mobile Banking,B2_024,2024-05-21,140809756,FALSE
T2_003759,C2_002488,Kartu Kredit,Internet Banking,B2_021,2024-02-17,63573347,FALSE
T2_003760,C2_001806,Kredit Konsumer,Internet Banking,B2_015,2025-03-07,340593087,FALSE
T2_003761,C2_000358,Deposito,EDC,B2_002,2025-02-19,410657497,FALSE
T2_003762,C2_001787,Kredit Mikro,ATM,B2_007,2023-11-17,220888725,FALSE
T2_003763,C2_000620,Kredit Mikro,Mobile Banking,B2_024,2024-02-25,192641826,FALSE
T2_003764,C2_001413,Kartu Kredit,Internet Banking,B2_013,2023-12-16,338381403,FALSE
T2_003765,C2_001366,Deposito,Mobile Banking,B2_013,2023-05-08,23996924,FALSE
T2_003766,C2_000867,Kredit Mikro,Teller,B2_029,2024-08-03,44818603,FALSE
T2_003767,C2_000261,Kartu Kredit,EDC,B2_019,2024-09-03,290328511,FALSE
T2_003768,C2_002444,Deposito,ATM,B2_006,2024-06-24,428707925,FALSE
T2_003769,C2_002645,Kredit Konsumer,ATM,B2_010,2024-08-22,125734385,FALSE
T2_003770,C2_000410,Kredit Konsumer,Teller,B2_008,2024-12-20,413966690,FALSE
T2_003771,C2_001409,Kredit Mikro,Internet Banking,B2_026,2025-03-11,376887185,FALSE
T2_003772,C2_002186,Kartu Kredit,EDC,B2_022,2023-11-12,304949172,FALSE
T2_003773,C2_001279,Tabungan,ATM,B2_010,2024-12-14,211176068,FALSE
T2_003774,C2_000422,Kredit Mikro,Mobile Banking,B2_006,2025-06-03,196529980,FALSE
T2_003775,C2_000152,Tabungan,Teller,B2_024,2024-04-28,291434012,FALSE
T2_003776,C2_002783,Deposito,ATM,B2_030,2023-04-23,260403274,FALSE
T2_003777,C2_001773,Kartu Kredit,Internet Banking,B2_012,2024-08-11,149195543,FALSE
T2_003778,C2_000047,Kredit Mikro,EDC,B2_001,2023-05-25,433060197,FALSE
T2_003779,C2_001631,Kredit Konsumer,ATM,B2_002,2025-05-13,306493878,FALSE
T2_003780,C2_001666,Deposito,Internet Banking,B2_011,2024-03-14,78876666,FALSE
T2_003781,C2_002417,Deposito,Internet Banking,B2_003,2024-08-08,20483820,FALSE
T2_003782,C2_001619,Deposito,Teller,B2_023,2023-03-09,150364523,FALSE
T2_003783,C2_002238,Tabungan,Internet Banking,B2_001,2023-11-01,215944536,FALSE
T2_003784,C2_002814,Tabungan,Teller,B2_004,2024-03-07,446078031,FALSE
T2_003785,C2_001281,Deposito,Mobile Banking,B2_003,2023-11-15,222923963,FALSE
T2_003786,C2_002917,Kredit Mikro,Teller,B2_024,2023-11-24,266367443,FALSE
T2_003787,C2_001215,Tabungan,ATM,B2_023,2023-02-09,458427637,FALSE
T2_003788,C2_002004,Kartu Kredit,Teller,B2_017,2025-04-05,173347276,FALSE
T2_003789,C2_001211,Kredit Konsumer,EDC,B2_027,2024-03-12,42851894,FALSE
T2_003790,C2_001648,Kredit Mikro,Mobile Banking,B2_025,2023-03-17,224888378,FALSE
T2_003791,C2_002487,Kartu Kredit,Teller,B2_027,2023-07-24,79597282,FALSE
T2_003792,C2_001322,Tabungan,Mobile Banking,B2_020,2024-02-22,463247933,FALSE
T2_003793,C2_000987,Kredit Konsumer,Teller,B2_007,2024-03-25,31736011,FALSE
T2_003794,C2_002869,Deposito,Internet Banking,B2_012,2024-07-28,243563831,FALSE
T2_003795,C2_000234,Kredit Konsumer,Internet Banking,B2_022,2023-04-02,415416062,FALSE
T2_003796,C2_002162,Deposito,ATM,B2_019,2023-01-29,147256387,FALSE
T2_003797,C2_002099,Kartu Kredit,Internet Banking,B2_030,2025-04-30,421374051,FALSE
T2_003798,C2_001242,Kartu Kredit,EDC,B2_006,2024-03-02,41816477,FALSE
T2_003799,C2_000374,Kredit Mikro,Internet Banking,B2_007,2023-07-26,95581724,FALSE
T2_003800,C2_000190,Kartu Kredit,EDC,B2_027,2024-09-10,132380561,FALSE
T2_003801,C2_001770,Tabungan,Teller,B2_005,2023-08-10,69744680,FALSE
T2_003802,C2_002085,Tabungan,Teller,B2_026,2025-01-09,25544604,FALSE
T2_003803,C2_002493,Kredit Konsumer,EDC,B2_004,2024-11-13,401710536,FALSE
T2_003804,C2_000697,Deposito,ATM,B2_011,2024-12-06,364683017,FALSE
T2_003805,C2_000173,Kredit Konsumer,Internet Banking,B2_022,2024-07-27,31861577,FALSE
T2_003806,C2_001112,Kredit Mikro,EDC,B2_010,2025-03-24,327057652,FALSE
T2_003807,C2_000638,Kredit Mikro,Internet Banking,B2_024,2023-05-13,58085447,FALSE
T2_003808,C2_001278,Tabungan,Mobile Banking,B2_023,2025-07-29,135696698,FALSE
T2_003809,C2_000386,Kredit Mikro,ATM,B2_003,2025-06-16,330646711,FALSE
T2_003810,C2_002527,Tabungan,Teller,B2_018,2025-05-03,436332410,FALSE
T2_003811,C2_002853,Deposito,EDC,B2_015,2023-09-16,126859071,FALSE
T2_003812,C2_002998,Kredit Konsumer,Mobile Banking,B2_026,2024-07-09,250385200,FALSE
T2_003813,C2_002333,Kredit Mikro,EDC,B2_012,2023-09-26,126614482,FALSE
T2_003814,C2_001857,Deposito,EDC,B2_021,2024-11-10,445337835,FALSE
T2_003815,C2_000748,Kredit Mikro,EDC,B2_025,2024-04-24,482153835,FALSE
T2_003816,C2_000206,Kartu Kredit,EDC,B2_016,2023-10-12,134841697,FALSE
T2_003817,C2_000375,Kredit Mikro,Teller,B2_027,2024-05-15,228826484,FALSE
T2_003818,C2_000936,Deposito,Teller,B2_026,2025-05-27,425792834,FALSE
T2_003819,C2_000113,Kredit Mikro,Teller,B2_005,2023-04-23,48769838,FALSE
T2_003820,C2_000779,Kartu Kredit,ATM,B2_010,2023-08-04,236121921,FALSE
T2_003821,C2_000276,Kredit Mikro,Teller,B2_011,2023-08-15,408473339,FALSE
T2_003822,C2_000415,Deposito,Internet Banking,B2_001,2023-10-01,423914989,FALSE
T2_003823,C2_001413,Tabungan,Teller,B2_028,2023-08-25,322728526,FALSE
T2_003824,C2_002400,Deposito,EDC,B2_025,2023-04-17,153915042,FALSE
T2_003825,C2_002953,Tabungan,EDC,B2_016,2025-05-08,469102511,FALSE
T2_003826,C2_002037,Tabungan,Internet Banking,B2_012,2024-07-27,55257786,FALSE
T2_003827,C2_002741,Kredit Konsumer,Mobile Banking,B2_002,2024-07-17,194464703,FALSE
T2_003828,C2_000868,Deposito,EDC,B2_029,2024-11-22,134439750,FALSE
T2_003829,C2_002225,Kredit Konsumer,EDC,B2_012,2023-05-04,313962978,FALSE
T2_003830,C2_002458,Tabungan,Teller,B2_002,2023-05-14,322792290,FALSE
T2_003831,C2_001132,Kredit Mikro,Teller,B2_022,2025-08-15,425379972,FALSE
